Unnamed: 0,Date,Price,MarketCap,realized_cap,ZScore
3127,2019-03-10,3903.9119509059,68636758921.47062,76414360364.72495,-0.1539559119157268
3128,2019-03-11,3851.56892168323,67723324732.18276,76384488274.4189,-0.1714551693618226
3129,2019-03-12,3858.91482378726,67859387805.6666,76351662546.59209,-0.1681209175051216
3130,2019-03-13,3851.95746639392,67743542185.910065,76344747117.61444,-0.1702866718301521
3131,2019-03-14,3853.78326504968,67783118816.74164,76328369073.39244,-0.1691880649816458
3132,2019-03-15,3901.91420689655,68637142937.43871,76326535558.2249,-0.1522504698879803
3133,2019-03-16,3989.79607685564,70191169916.64258,76292976944.17497,-0.1208212040290575
3134,2019-03-17,3967.14349444769,69799890522.89775,76300410330.2087,-0.1287217107778469
3135,2019-03-18,3969.44014582116,69848287444.69843,76290342773.63087,-0.1275695732816852
3136,2019-03-19,3996.16790356517,70327294327.4191,76306374300.03839,-0.1184063096554178
3137,2019-03-20,4030.65527586207,70942338372.51256,76312432061.06491,-0.1063503044062067
3138,2019-03-21,3976.27385008767,69992295016.47215,76290735340.22337,-0.1247408097224731
3139,2019-03-22,3983.88764582116,70134334304.4729,76279324770.94211,-0.1217068739065864
3140,2019-03-23,3981.77603302163,70104377394.35492,76275519883.7415,-0.1222300290388921
3141,2019-03-24,3970.6669880187,69916233120.99588,76272354689.4965,-0.1258993374308155
3142,2019-03-25,3908.23883869082,68824217051.1092,76243040390.57333,-0.1469561361144215
3143,2019-03-26,3917.76340210403,68998507186.01556,76222559952.45706,-0.1431049551900542
3144,2019-03-27,4027.00791788428,70929990060.32103,76240555801.34991,-0.1052037286841924
3145,2019-03-28,4010.93746201052,70654251904.93164,76242348191.72717,-0.1107060827312259
3146,2019-03-29,4089.46104003507,72044990215.36343,76290894991.06732,-0.0841185525578022
3147,2019-03-30,4091.89103834015,72094909723.69704,76297303507.91647,-0.0832591801081833
3148,2019-03-31,4094.31781472823,72144780903.81433,76232072375.0958,-0.0809812995660167
3149,2019-04-01,4138.41780771479,72928889337.33894,76246538945.4537,-0.0657342166314446
3150,2019-04-02,4903.71946206897,86424971299.95584,76559436619.12674,0.1954587022088367
3151,2019-04-03,4960.22760274693,87429696142.32059,76663355070.5006,0.2132911082583546
3152,2019-04-04,4911.26970245471,86575351763.69402,76730591293.50383,0.1950216646214145
3153,2019-04-05,5033.22548369375,88735116217.7895,76757138930.69325,0.2372615093734836
3154,2019-04-06,5044.35684593805,88940125268.7312,76782107104.0521,0.2408086584672315
3155,2019-04-07,5189.11195558153,91501536506.67133,76819054321.10379,0.2907807588862733
3156,2019-04-08,5283.42302483928,93174332917.13724,76897331824.79361,0.3223232770268039
3157,2019-04-09,5195.57790882525,91633737582.05817,76943751898.41818,0.2908675557204658
3158,2019-04-10,5311.74160327294,93692328403.10568,77022930592.79889,0.3300223041548447
3159,2019-04-11,5050.66600859147,89097200748.91083,77015448994.63318,0.2391766467469958
3160,2019-04-12,5082.86143202805,89674743926.30489,77066394853.58539,0.2495805467587446
3161,2019-04-13,5074.79069257744,89540919041.45575,77092002535.73299,0.246404281281653
3162,2019-04-14,5156.80404061952,90995847884.61096,77031858412.17455,0.2763666016329271
3163,2019-04-15,5042.89773845704,88995022184.39458,77020820579.12158,0.2369675135397513
3164,2019-04-16,5205.96295745178,91882167106.05908,77072812838.44221,0.2930453685079541
3165,2019-04-17,5226.35221519579,92251040903.48308,77129872518.39903,0.2991847183082625
3166,2019-04-18,5278.5023395675,93181380923.76248,77167542267.6405,0.3168120321544037
3167,2019-04-19,5289.95121911163,93393538856.39069,77369464416.98778,0.3169791507085955
3168,2019-04-20,5313.97326212741,93826347159.83888,77389364598.3339,0.3251097102376873
3169,2019-04-21,5295.73382817066,93515025843.34224,77395609217.01024,0.3187927920021386
3170,2019-04-22,5383.79997533606,95079164923.85132,77435841130.89468,0.3488875048357856
3171,2019-04-23,5544.86271186441,97931610517.26653,77525741816.6234,0.4034553844966484
3172,2019-04-24,5431.94791963764,95948412783.29729,77451037072.6663,0.3656734911760059
3173,2019-04-25,5127.67316738749,90582954154.30923,77403610333.51851,0.2605188090867847
3174,2019-04-26,5150.16466066628,90989998756.8119,77329500360.84984,0.2700054297253266
3175,2019-04-27,5181.80776364699,91557923835.0592,77331475996.16864,0.2811649958106944
3176,2019-04-28,5148.66961542957,90982892711.56766,77337967073.31139,0.2696477684082212
3177,2019-04-29,5148.80049327878,90995696154.16016,77310749428.1964,0.2704143322694306
3178,2019-04-30,5266.61820251315,93087126736.16176,77363564554.94043,0.3106643242377226
3179,2019-05-01,5315.17532904734,93956731908.05424,77144602048.4791,0.3321345666572375
3180,2019-05-02,5393.12937638808,95347135338.70532,77166478941.73878,0.359126084323136
3181,2019-05-03,5658.43038836938,100048241385.8673,77252006787.13937,0.4502245234510145
3182,2019-05-04,5774.71242869667,102113783934.06386,77305956937.8938,0.4898639487895935
3183,2019-05-05,5728.35170222092,101303227835.32544,77361829462.74654,0.4726725199599541
3184,2019-05-06,5691.68837405026,100665597040.2271,77474399100.21544,0.4577841560663951
3185,2019-05-07,5825.744893045,103045825449.00912,77555022923.1791,0.5030818023282062
3186,2019-05-08,5931.8005949737,104933010032.09744,77661383415.92015,0.5381163775699387
3187,2019-05-09,6150.14044476914,108806953520.03574,77760909433.06305,0.6124426875018782
3188,2019-05-10,6357.46349357101,112484801560.03088,77860085847.10175,0.682847153442503
3189,2019-05-11,7325.08286031561,129617129115.3081,78297029851.60626,1.01162285753744
3190,2019-05-12,6942.62317451783,122863227730.01685,78482551363.27293,0.8744893545830601
3191,2019-05-13,7798.90573600234,138033094235.58286,78994966853.04463,1.1626284054537923
3192,2019-05-14,7955.5576823495,140820797848.46292,79506191013.32204,1.206713920354967
