Unnamed: 0,Date,Price,VOCD,MVOCD,HODL Bank,Reserve Risk
3640,2020-08-04,11202.651909059,5543.296079280766,4310.063443426512,4967112.268734613,0.0022553651504061
3641,2020-08-05,11721.4384715956,8231.218510459368,4380.352052310376,4974453.355153899,0.0023563269438342
3642,2020-08-06,11769.3091081239,9597.007937779512,4506.497369871373,4981716.166892151,0.0023625009361916
3643,2020-08-07,11598.9690585038,9681.27407199414,4506.497369871373,4988808.638580784,0.0023249977898136
3644,2020-08-08,11743.0086350088,4480.329264091929,4550.670253188903,4996000.976962605,0.0023504816530576
3645,2020-08-09,11680.5173661601,4925.112226493594,4773.061734389736,5002908.432594375,0.0023347453833175
3646,2020-08-10,11870.3695447107,4200.851858377008,4773.061734389736,5010005.740404695,0.0023693325237092
3647,2020-08-11,11392.6440884278,10610.97344650469,5150.134709176144,5016248.249783947,0.0022711483804491
3648,2020-08-12,11575.5124736996,8022.360219864752,5459.22663556973,5022364.535622077,0.0023047933680636
3649,2020-08-13,11773.4481155465,4371.262063597244,5150.134709176144,5028987.849028448,0.002341116834836
3650,2020-08-14,11774.4082518995,6555.456962879794,5150.134709176144,5035612.122571171,0.0023382277993817
3651,2020-08-15,11866.9103613092,3943.0849529655857,5150.134709176144,5042328.898223304,0.0023534582136223
3652,2020-08-16,11899.6427535944,3642.874952487923,5150.134709176144,5049078.406267722,0.0023567950021973
3653,2020-08-17,12315.7624166569,12462.777241058364,5459.22663556973,5055934.9420488095,0.0024359020750504
3654,2020-08-18,11992.6959962595,4120.867901411016,5459.22663556973,5062468.411409499,0.0023689423857403
3655,2020-08-19,11736.8490645237,4702.9424571550535,5459.22663556973,5068746.033838453,0.0023155330699485
3656,2020-08-20,11867.5203439509,5286.70249372972,5459.22663556973,5075154.327546834,0.0023383565460337
3657,2020-08-21,11524.6989491525,9124.920740999023,5459.22663556973,5081219.799860417,0.0022680969143411
3658,2020-08-22,11682.2891503799,2498.2055460325964,5459.22663556973,5087442.862375227,0.0022962988413644
3659,2020-08-23,11665.6092735243,2521.7181687567063,5459.22663556973,5093649.245013181,0.002290226262624
3660,2020-08-24,11771.4080537405,3879.4567015356743,5459.22663556973,5099961.426431352,0.0023081366836881
3661,2020-08-25,11358.4543202805,5892.692169374048,5717.994124327407,5105601.886627305,0.0022247042704271
3662,2020-08-26,11472.0491204559,7085.71067020887,5717.994124327407,5111355.9416234335,0.0022444238381121
3663,2020-08-27,11314.6737410286,3644.681593811477,5459.22663556973,5117211.388728892,0.0022111014928853
3664,2020-08-28,11527.8830322326,8260.512064603356,5459.22663556973,5123280.045125555,0.002250098165764
3665,2020-08-29,11490.7623477499,3031.458808296891,5330.929842794207,5129439.877630511,0.0022401592809111
3666,2020-08-30,11698.9758329632,3386.7431159381135,5105.907360111657,5136032.946103363,0.0022778233620637
3667,2020-08-31,11678.3482268849,7349.082327948351,5330.929842794207,5142380.364487454,0.0022710004704307
3668,2020-09-01,11970.364856166,12273.805899243436,5414.999286505243,5148935.730057115,0.0023248231253477
3669,2020-09-02,11414.5209336645,6941.008403299981,5414.999286505243,5154935.251704274,0.0022142898749098
3670,2020-09-03,10261.4944095266,7647.647755571728,5589.697331551884,5159607.048782248,0.0019888131620311
3671,2020-09-04,10471.9664133255,8777.205617476355,5589.697331551884,5164489.317864021,0.0020276867215317
3672,2020-09-05,10128.64358609,3867.886952360815,5105.907360111657,5169512.05409,0.0019593036015993
3673,2020-09-06,10253.2998980129,3530.363726767758,4814.027341824323,5174951.326646188,0.0019813326253365
3674,2020-09-07,10367.8783543542,3381.680544326252,4814.027341824323,5180505.177658718,0.0020013257392476
3675,2020-09-08,10108.6354501461,2941.7317245298295,4537.1022603761485,5186076.710848488,0.0019491874134835
3676,2020-09-09,10223.1114091175,4512.553277164984,4607.747867160018,5191692.074390446,0.0019691289973737
3677,2020-09-10,10334.6307302162,4586.369687735667,4549.461482450326,5197477.243638212,0.0019883936467188
3678,2020-09-11,10387.0207419638,4836.899714563018,4549.461482450326,5203314.802897725,0.0019962314669447
3679,2020-09-12,10436.9778322618,3347.873291744702,4549.461482450326,5209202.319247536,0.0020035654583232
3680,2020-09-13,10322.5236148451,1964.841720330504,4316.710589288,5215208.132273094,0.001979311918726
3681,2020-09-14,10662.719912332,3714.491326762464,4316.710589288,5221554.141596138,0.0020420586712661
3682,2020-09-15,10779.3810249562,4264.724975921649,4388.639126543317,5227944.88349455,0.0020618773275495
3683,2020-09-16,10968.3205465809,9137.77951451037,4388.639126543317,5234524.564914588,0.0020953804706731
3684,2020-09-17,10936.2927505552,5480.773203926652,4549.461482450326,5240911.396182693,0.0020867158255185
3685,2020-09-18,10920.1128439509,6593.878326673849,4549.461482450326,5247282.047544193,0.0020810988898646
3686,2020-09-19,11073.7795478083,6415.010894034813,4549.461482450326,5253806.365609552,0.0021077631677283
3687,2020-09-20,10921.2180998247,5388.090525673067,4549.461482450326,5260178.1222269265,0.0020762068975719
3688,2020-09-21,10455.3799623027,3852.171083812691,4549.461482450326,5266084.040706779,0.0019854183642879
3689,2020-09-22,10519.8391641146,5726.492216065132,4711.634701149343,5271892.245169744,0.0019954579257102
3690,2020-09-23,10233.2995687317,3619.1333835247856,4711.634701149343,5277413.910037327,0.0019390746572423
3691,2020-09-24,10739.0427094097,8392.988124898018,4711.634701149343,5283441.318045587,0.002032584836843
3692,2020-09-25,10683.6305806546,6256.639047881884,4711.634701149343,5289413.313925092,0.0020198139087615
3693,2020-09-26,10742.0304202221,3728.365986829089,4711.634701149343,5295443.709644165,0.0020285420843315
3694,2020-09-27,10758.8242899474,3697.778581063092,4549.461482450326,5301653.072451662,0.0020293338969786
3695,2020-09-28,10727.3750541204,3193.0421146016147,4549.461482450326,5307830.986023332,0.002021046842367
3696,2020-09-29,10841.1427444769,11652.866560069118,4711.634701149343,5313960.494066659,0.0020401248290388
3697,2020-09-30,10772.351766803,7389.396904853806,4711.634701149343,5320021.211132313,0.0020248700783864
3698,2020-10-01,10606.6173325541,3487.272460351272,4549.461482450326,5326078.366982417,0.0019914497312519
3699,2020-10-02,10570.1056777908,5449.688874437593,4549.461482450326,5332099.011177758,0.0019823536013927
3700,2020-10-03,10555.7054339567,1681.415952967974,4388.639126543317,5338266.077485171,0.0019773659238299
