Unnamed: 0,Date,Price,NUPL
4608,2023-03-30,28021.5583009936,0.2959531039408047
4609,2023-03-31,28514.6813062537,0.3073512893940216
4610,2023-04-01,28494.5638863238,0.3065785495668388
4611,2023-04-02,28161.9980362361,0.2982984037735053
4612,2023-04-03,27850.9799436002,0.2902919395477955
4613,2023-04-04,28113.9585187025,0.2966671428313925
4614,2023-04-05,28190.3116063705,0.2979865907071183
4615,2023-04-06,28049.0744763296,0.2943534705972247
4616,2023-04-07,27936.8042609585,0.291675186066564
4617,2023-04-08,27964.0512498539,0.2922853201556439
4618,2023-04-09,28357.8072703098,0.302012444113043
4619,2023-04-10,29687.5651846873,0.3325952610530619
4620,2023-04-11,30247.0959193454,0.3437795002829906
4621,2023-04-12,29913.0035463472,0.3363098658959466
4622,2023-04-13,30370.82207218,0.3457215952212669
4623,2023-04-14,30458.9700414962,0.3469378627642115
4624,2023-04-15,30342.0591084161,0.3443045135301192
4625,2023-04-16,30312.9308533022,0.3435336640150873
4626,2023-04-17,29469.5050727645,0.3248057830439297
4627,2023-04-18,30366.8723813559,0.3441495622378582
4628,2023-04-19,28796.7440952659,0.3081423051360816
4629,2023-04-20,28251.2763790181,0.2948585307431719
4630,2023-04-21,27292.0211052016,0.2700831911788921
4631,2023-04-22,27827.5475920514,0.2840192660307782
4632,2023-04-23,27604.6855742256,0.2781099094573586
4633,2023-04-24,27520.1996729982,0.2759093771975177
4634,2023-04-25,28302.6942180012,0.2957115358015964
4635,2023-04-26,28384.2340333139,0.2974506288482219
4636,2023-04-27,29465.5514272355,0.3228808519547771
4637,2023-04-28,29350.811886616,0.3199143103651579
4638,2023-04-29,29221.5145075979,0.3166446626772488
4639,2023-04-30,29362.0867974868,0.319854421604566
4640,2023-05-01,28114.9531873174,0.2898520718425358
4641,2023-05-02,28690.5809959088,0.3038432444543682
4642,2023-05-03,29045.0427735243,0.3111343356087704
4643,2023-05-04,28855.8574465225,0.3065576940175505
4644,2023-05-05,29552.9695236704,0.3226520869898774
4645,2023-05-06,28899.4629602572,0.3073313278505376
4646,2023-05-07,28761.738434249,0.300693158171615
4647,2023-05-08,27727.2854091175,0.2743558365847856
4648,2023-05-09,27642.4281092928,0.2722385741505482
4649,2023-05-10,27646.004902104,0.2724387683349685
4650,2023-05-11,26986.271065751,0.2548314705160686
4651,2023-05-12,26773.3443591467,0.2488307577502858
4652,2023-05-13,26841.3982913501,0.2507583664332614
4653,2023-05-14,26918.261597896,0.2528065249739255
4654,2023-05-15,27231.6216052016,0.2606366735077002
4655,2023-05-16,27025.7181864407,0.2547501451629122
4656,2023-05-17,27401.0440610754,0.2648145044835364
4657,2023-05-18,26843.2350938048,0.249716856737303
4658,2023-05-19,26889.503631502,0.2511152741930277
4659,2023-05-20,27100.8582878434,0.2568878141347349
4660,2023-05-21,26777.0977831677,0.2479100259493993
4661,2023-05-22,26858.7370637054,0.2491494350009276
4662,2023-05-23,27226.8558763881,0.2591425019560171
4663,2023-05-24,26341.4306446522,0.2344121588205122
4664,2023-05-25,26484.8359234366,0.2380274478240458
4665,2023-05-26,26720.3838071303,0.2446943753371801
4666,2023-05-27,26854.5403702513,0.2484411378965986
4667,2023-05-28,28097.5211259497,0.2813940936522263
4668,2023-05-29,27765.0728693746,0.2726382465852013
4669,2023-05-30,27712.4915844535,0.2709845011705326
4670,2023-05-31,27217.6832580362,0.2576973114411671
4671,2023-06-01,26825.3713451198,0.2467650170306802
4672,2023-06-02,27255.2279941555,0.2584461995165584
4673,2023-06-03,27079.4084643483,0.2536588062151911
4674,2023-06-04,27158.25456955,0.2558213387534058
4675,2023-06-05,25785.8514842198,0.216590324696519
4676,2023-06-06,27213.7705187025,0.2571600510837292
4677,2023-06-07,26339.5790292227,0.2326619380707348
4678,2023-06-08,26521.693600526,0.2378899787440961
4679,2023-06-09,26470.6775780245,0.2364004110995281
4680,2023-06-10,25863.2138506721,0.2187221458188072
4681,2023-06-11,25906.8281516657,0.2200815710624624
4682,2023-06-12,25906.7519354179,0.2202011523916015
4683,2023-06-13,25880.8599734074,0.2194939421555508
4684,2023-06-14,25097.5853796026,0.1953064615810847
4685,2023-06-15,25559.1433293396,0.2099432417648145
4686,2023-06-16,26331.8200943892,0.2329334852952524
4687,2023-06-17,26514.1713495032,0.238231723091804
4688,2023-06-18,26353.962682934,0.2333826104948663
4689,2023-06-19,26778.0634415547,0.2457454912733878
4690,2023-06-20,28305.4204573349,0.2861348494300575
4691,2023-06-21,30099.5153509643,0.3277593374817896
4692,2023-06-22,29952.5112866745,0.3239239523032119
4693,2023-06-23,30638.3537644652,0.3383146412350453
4694,2023-06-24,30549.0162872589,0.336021711380977
4695,2023-06-25,30467.4403705435,0.3340137011769254
4696,2023-06-26,30255.8861241964,0.3289758788418145
4697,2023-06-27,30667.0762948568,0.3372097139813721
4698,2023-06-28,30104.0432717709,0.3242556537204571
4699,2023-06-29,30460.792978083,0.332112208261587
4700,2023-06-30,30484.503257744,0.3320881923962118
4701,2023-07-01,30581.6889655172,0.3332690181556608
4702,2023-07-02,30594.2164736996,0.3333636548107483
4703,2023-07-03,31135.3575993571,0.3445830498608339
4704,2023-07-04,30799.9474558738,0.3372884575156549
4705,2023-07-05,30497.8221282876,0.3305834716289194
4706,2023-07-06,29979.7298094681,0.3198905596416097
