Unnamed: 0,Date,Price,sth_mvrv
4737,2023-08-06,29048.0433275862,1.0211187397062118
4738,2023-08-07,29164.3585873758,1.023905455585136
4739,2023-08-08,29779.511383986,1.043996303044788
4740,2023-08-09,29582.9442375804,1.0344718264669346
4741,2023-08-10,29430.1599117475,1.0286557927940994
4742,2023-08-11,29399.784739626,1.0266711480387565
4743,2023-08-12,29415.733902104,1.0260822209381817
4744,2023-08-13,29286.1176110462,1.0202704036994013
4745,2023-08-14,29408.9717127411,1.023714365457423
4746,2023-08-15,29167.59721654,1.014815810890157
4747,2023-08-16,28754.2924079486,1.0004892008963822
4748,2023-08-17,26660.5627264757,0.9308768285199964
4749,2023-08-18,26037.3658474576,0.9117537262232428
4750,2023-08-19,26093.981808007,0.9140835179563946
4751,2023-08-20,26176.4721642315,0.917208187527049
4752,2023-08-21,26128.9050160725,0.91721163611142
4753,2023-08-22,25978.2096914085,0.9137294479121416
4754,2023-08-23,26452.1935882525,0.930806287455919
4755,2023-08-24,26126.7943331385,0.9209923555782278
4756,2023-08-25,26040.881255114,0.9196101621674884
4757,2023-08-26,26006.1740800701,0.9187190963435564
4758,2023-08-27,26086.3612594974,0.9217749789630284
4759,2023-08-28,26103.2765730567,0.9233571542957896
4760,2023-08-29,27672.2221306254,0.9775041066461656
4761,2023-08-30,27298.997779661,0.9646801631564452
4762,2023-08-31,25954.8665935126,0.9191326540513568
4763,2023-09-01,25802.7885298071,0.9146914477862084
4764,2023-09-02,25868.2960976037,0.9172850295801938
4765,2023-09-03,25962.5475689655,0.9208847715051376
4766,2023-09-04,25799.5256870251,0.9157322388264532
4767,2023-09-05,25782.3622200468,0.916263554250467
4768,2023-09-06,25754.7902676797,0.9162897002443054
4769,2023-09-07,26210.6045637054,0.9326683931115772
4770,2023-09-08,25904.6982127411,0.9224800421068348
4771,2023-09-09,25894.6205976037,0.922429296849027
4772,2023-09-10,25831.4647802455,0.9204629187282252
4773,2023-09-11,25135.0393781414,0.8973048090865171
4774,2023-09-12,25859.7018068381,0.9237496177875048
4775,2023-09-13,26226.8667524839,0.937457911742582
4776,2023-09-14,26556.056943308,0.9494732977782998
4777,2023-09-15,26672.6160818235,0.9537360419053196
4778,2023-09-16,26555.6361031561,0.9500487921319452
4779,2023-09-17,26502.4321189363,0.9483660637590452
4780,2023-09-18,26764.6319064874,0.9576581312878408
4781,2023-09-19,27215.0504848042,0.973567024261426
4782,2023-09-20,27133.4037235535,0.9712678026323288
4783,2023-09-21,26571.5952919345,0.9519379952306052
4784,2023-09-22,26561.133454198716,0.9518534138797384
4785,2023-09-23,26575.776386616,0.9523884524734132
4786,2023-09-24,26286.6410488019,0.9423947571113864
4787,2023-09-25,26288.8095005845,0.9429338183624898
4788,2023-09-26,26194.5378880772,0.9400495719881607
4789,2023-09-27,26336.0825973115,0.9454502189829224
4790,2023-09-28,27033.4254415546,0.9701115893946906
4791,2023-09-29,26911.2514739918,0.9658053448167092
4792,2023-09-30,26977.6933126826,0.9683293351397392
4793,2023-10-01,27950.1453594389,1.002424858797599
4794,2023-10-02,27565.8892954413,0.9881027199415534
4795,2023-10-03,27439.1422393337,0.9834825102951008
4796,2023-10-04,27797.251176505,0.9954656177604344
4797,2023-10-05,27426.3450926359,0.9828290447397164
4798,2023-10-06,27941.9633760959,1.000433958109638
4799,2023-10-07,27972.7515704266,1.0013949056794715
4800,2023-10-08,27936.3261157218,1.0000774291180563
4801,2023-10-09,27591.3467618352,0.988912477187371
4802,2023-10-10,27419.7971803039,0.9831790764037776
4803,2023-10-11,26828.1725710111,0.962959188165228
4804,2023-10-12,26741.3405990649,0.960466105193573
4805,2023-10-13,26842.4467703098,0.9642880523056118
4806,2023-10-14,26861.9892375804,0.9649958341080572
4807,2023-10-15,27130.3067092344,0.9744604268667932
4808,2023-10-16,28506.7936741671,1.0212789193064329
4809,2023-10-17,28433.2051522501,1.017570328840491
4810,2023-10-18,28328.0750195792,1.0127574675819817
4811,2023-10-19,28690.358041204,1.0262984139914106
4812,2023-10-20,29704.9853673291,1.0590485875761
4813,2023-10-21,29922.5464044418,1.06581555293333
4814,2023-10-22,29984.1593196961,1.067223226518691
4815,2023-10-23,32954.1690482174,1.1616785189755243
4816,2023-10-24,33880.9566537113,1.181382102692674
4817,2023-10-25,34488.6589210988,1.195528405754567
4818,2023-10-26,34181.4922521917,1.1795035227667603
4819,2023-10-27,33896.938528346,1.1664824068846271
4820,2023-10-28,34091.5890327294,1.1709941011810945
4821,2023-10-29,34574.3377206312,1.185705673162723
4822,2023-10-30,34495.1050207481,1.1793132136892823
4823,2023-10-31,34636.4264736996,1.180681597873618
4824,2023-11-01,35431.9794532437,1.2018980452322985
4825,2023-11-02,34882.9173366452,1.1794912387795349
4826,2023-11-03,34708.2218804792,1.1697368356537523
4827,2023-11-04,35091.0763062537,1.1800864408920642
4828,2023-11-05,35105.0420265926,1.1791766488690227
4829,2023-11-06,35017.7151484512,1.1735927696910633
4830,2023-11-07,35418.4768901227,1.183190763221603
